0,0,0,0.17223984460819372
0,0,1,0.4364252504563679
0,0,2,0.3414618270563308
0,0,3,0.10105246870368778
0,0,4,-0.4352534922289876
0,0,5,-0.3063381720635931
0,0,6,-0.10699394522406655
0,0,7,0.4812109584008377
0,0,8,0.09117031904757708
0,0,9,0.2804770359491756
0,0,10,0.11038338246833988
0,0,11,-0.23459093478109316
0,1,0,0.38828253736295887
0,1,1,0.3274690231847793
0,1,2,0.34580850333295343
0,1,3,0.2627262282477062
0,1,4,-0.225517735240856
0,1,5,0.11676311910810701
0,1,6,-0.36397978578677614
0,1,7,0.3294817802784751
0,1,8,-0.14571541227784712
0,1,9,0.44710849943521136
0,1,10,0.4377037644360635
0,1,11,0.19865325640137377
0,2,0,-0.3937906128843691
0,2,1,0.45646600179939734
0,2,2,-0.3111513839098493
0,2,3,-0.18527503694882347
0,2,4,0.2787536314292092
0,2,5,-0.354646016860773
0,2,6,0.19481331281240663
0,2,7,0.21697142224400626
0,2,8,0.22303709073819014
0,2,9,0.3664097328558613
0,2,10,0.47724191693387386
0,2,11,-0.22156518948332068
0,3,0,-0.016314519138319074
0,3,1,-0.1564467837623985
0,3,2,-0.1864982413800349
0,3,3,-0.27977027437372415
0,3,4,-0.4637132368342489
0,3,5,-0.11853132605330595
0,3,6,2.6698898105879086E-4
0,3,7,-0.3083706443707922
0,3,8,-0.42232507467128355
0,3,9,-0.2477522250677648
0,3,10,0.2912975172580191
0,3,11,-0.4568553392979704
0,4,0,0.08212215521875083
0,4,1,0.32742466290193895
0,4,2,0.11728838627964958
0,4,3,-0.14249657095291682
0,4,4,-0.1470437238838069
0,4,5,-0.2981684547829291
0,4,6,-0.22634221728259776
0,4,7,-0.4677302515837216
0,4,8,-0.34313017267468304
0,4,9,-0.07803666406594299
0,4,10,-0.2622337763464152
0,4,11,0.4000527333235674
0,5,0,0.41623184169951855
0,5,1,0.39926356410018776
0,5,2,-0.17560329748722253
0,5,3,-0.28546361117703556
0,5,4,-0.12307475484888372
0,5,5,0.16035824280974784
0,5,6,0.045019894992357895
0,5,7,0.20600878672161863
0,5,8,-0.03262595623522323
0,5,9,-0.36610084524160896
0,5,10,0.35936633243537514
0,5,11,-0.14171941758802611
0,6,0,0.006938448709827637
0,6,1,0.32392154245136656
0,6,2,-0.42363921047477404
0,6,3,-0.14080412188161406
0,6,4,0.26718290886307644
0,6,5,0.2815100949053128
0,6,6,0.05123317823131567
0,6,7,-0.14433070349559787
0,6,8,0.3201785772593414
0,6,9,0.4912303257846191
0,6,10,-0.46249434674595197
0,6,11,0.11629612495885551
0,7,0,0.2801300983051165
0,7,1,0.03890670137267034
0,7,2,0.3687275206563943
0,7,3,-0.32811494808667413
0,7,4,-0.2791185923756127
0,7,5,-0.06696753170736616
0,7,6,-0.32570170315707253
0,7,7,-0.1900495027036473
0,7,8,-0.26817921233664904
0,7,9,0.0444823374650072
0,7,10,4.4245275519743543E-4
0,7,11,0.37263706976928695
0,8,0,0.38326910889619925
0,8,1,-0.22786439945181
0,8,2,-0.18249078315536374
0,8,3,-0.06215653558482819
0,8,4,-0.059294150392244574
0,8,5,-0.21762919973588135
0,8,6,0.1954927519905942
0,8,7,-0.18380640698528236
0,8,8,0.17558420541460912
0,8,9,-0.5424578482413533
0,8,10,0.2864692779746495
0,8,11,0.4662070518683452
0,9,0,-0.26954515068668966
0,9,1,0.2607499224275682
0,9,2,-0.5087156713889887
0,9,3,-0.24520624432394567
0,9,4,0.326892299363443
0,9,5,-0.06842960666976128
0,9,6,-0.32894202616297
0,9,7,-0.07461598350134731
0,9,8,0.18620612693161295
0,9,9,0.49911105940349615
0,9,10,-0.2013255109242438
0,9,11,-0.5351228639824591
0,10,0,-0.3389228164464255
0,10,1,-0.22118301734491755
0,10,2,0.06988287912269497
0,10,3,-0.19720496027815948
0,10,4,0.32206310855134973
0,10,5,-0.4723791154128328
0,10,6,-0.24178091427153778
0,10,7,0.1331443176703108
0,10,8,0.03488411289068542
0,10,9,-0.23811251967684674
0,10,10,-0.014697681139896172
0,10,11,-0.05484635753261362
0,11,0,-0.41269776090751953
0,11,1,0.473558146561791
0,11,2,0.27866254381926214
0,11,3,-0.34523897184366364
0,11,4,0.425842532202526
0,11,5,0.43365764204003593
0,11,6,-0.06067598173742973
0,11,7,0.3962533869568406
0,11,8,-0.00378371262471025
0,11,9,-0.5020600245453387
0,11,10,-0.08650291389075086
0,11,11,0.41600065374118395
0,12,0,-0.3827513915042815
0,12,1,-0.35034965238944066
0,12,2,0.08268045241190283
0,12,3,-0.21940063545057034
0,12,4,0.2818854934411749
0,12,5,0.16300218696975888
0,12,6,0.214459778749333
0,12,7,-0.4060787375622284
0,12,8,0.2174675588503441
0,12,9,0.19848977025457054
0,12,10,0.3160991907306337
0,12,11,-0.12164974121387988
0,13,0,0.1984744247794586
0,13,1,-0.35859119991747046
0,13,2,0.4311180615482512
0,13,3,0.12657035716605547
0,13,4,0.2978072490215703
0,13,5,-0.15382255045726181
0,13,6,-0.2933916579821845
0,13,7,0.13910996566679254
0,13,8,-0.374324073513581
0,13,9,0.287214019965608
0,13,10,0.2046266007143913
0,13,11,0.0018616505057802747
0,14,0,-0.16566709236378369
0,14,1,-0.4934203933287564
0,14,2,0.16391722802231956
0,14,3,0.14574435618690224
0,14,4,0.44706695991357565
0,14,5,-0.2718783635089237
0,14,6,0.03734359495090813
0,14,7,0.47851784597139074
0,14,8,0.380504265336659
0,14,9,-0.172692192197538
0,14,10,0.06397644897710741
0,14,11,-0.4505458524396907
0,15,0,-0.17762201305917105
0,15,1,0.4755114483438221
0,15,2,0.2037772967173964
0,15,3,0.07694014718735173
0,15,4,0.3690464328008829
0,15,5,-0.16068751398112976
0,15,6,-0.5580042268364601
0,15,7,-0.00631448380306151
0,15,8,-0.056355425319064435
0,15,9,-0.37934553537289417
0,15,10,-0.26381899428754807
0,15,11,-0.25149870900584126
0,16,0,-0.12957272289544516
0,16,1,-0.32225926671583077
0,16,2,0.3045036614826731
0,16,3,-0.2167959448713234
0,16,4,-0.048657190299670215
0,16,5,0.44054162785495143
0,16,6,-0.24947242373639675
0,16,7,-0.5193717088020516
0,16,8,-0.46040766776706027
0,16,9,-0.14803931008991614
0,16,10,-0.2481058827018545
0,16,11,-0.3145232206644393
0,17,0,-0.28573378859528065
0,17,1,0.16891644355410854
0,17,2,-0.008038938293635002
0,17,3,0.1231111606351288
0,17,4,-0.4088224577458346
0,17,5,-0.11591306186242101
0,17,6,0.15233767588301117
0,17,7,-0.14680439736940365
0,17,8,0.03946561619241437
0,17,9,0.08987024588631069
0,17,10,0.3566031987753222
0,17,11,-0.23427423243773898
0,18,0,0.1774914631575378
0,18,1,-0.1591521322713053
0,18,2,-0.29141458722743824
0,18,3,0.2846160642787847
0,18,4,0.21111121858910886
0,18,5,0.06251614352442285
0,18,6,-0.17802504040156733
0,18,7,0.2538552338487809
0,18,8,0.37710411981048453
0,18,9,-0.2669738494498444
0,18,10,0.20236104723373052
0,18,11,0.2303955688146482
0,19,0,0.36393410322829833
0,19,1,-0.2093444785354249
0,19,2,-0.1977621413504591
0,19,3,-0.3668359742124708
0,19,4,-0.1738860408049865
0,19,5,-0.2605275772309626
0,19,6,-0.40800107476214426
0,19,7,-0.21888684324571886
0,19,8,-0.07874153516144747
0,19,9,0.465490807255784
0,19,10,-0.2557385154535908
0,19,11,-0.23244746277839043
1,0,0,0.12731291775523307
1,0,1,-0.21411470691089007
1,0,2,-0.09065370602233262
1,0,3,-0.21735811378975384
1,0,4,-0.220763577426738
1,0,5,0.037815432137692985
1,0,6,-0.25695326203957103
1,0,7,-0.08251998057315449
1,0,8,0.19288452385128563
1,0,9,-0.23906957586018396
1,0,10,0.024352870634315606
1,0,11,0.4630622991617169
1,0,12,-0.38183562977963237
1,0,13,-0.1872382501667297
1,0,14,0.2685562765805632
1,0,15,0.4116430860710771
1,0,16,-0.2707409105615261
1,0,17,-0.2496422071975223
1,0,18,0.45485753809747287
1,0,19,-0.033132240995506185
1,0,20,0.11182434343574855
